Month,Year,State,PWSTATE,STMIN,TIPMIN
11,2013,82,16,7.25,3.35
12,2013,82,16,7.25,3.35
1,2014,82,16,7.25,3.35
2,2014,82,16,7.25,3.35
3,2014,82,16,7.25,3.35
4,2014,82,16,7.25,3.35
5,2014,82,16,7.25,3.35
6,2014,82,16,7.25,3.35
7,2014,82,16,7.25,3.35
8,2014,82,16,7.25,3.35
9,2014,82,16,7.25,3.35
10,2014,82,16,7.25,3.35
11,2014,82,16,7.25,3.35
12,2014,82,16,7.25,3.35
1,2015,82,16,7.25,3.35
2,2015,82,16,7.25,3.35
3,2015,82,16,7.25,3.35
4,2015,82,16,7.25,3.35
5,2015,82,16,7.25,3.35
6,2015,82,16,7.25,3.35
7,2015,82,16,7.25,3.35
8,2015,82,16,7.25,3.35
9,2015,82,16,7.25,3.35
10,2015,82,16,7.25,3.35
11,2015,82,16,7.25,3.35
12,2015,82,16,7.25,3.35
1,2016,82,16,7.25,3.35
2,2016,82,16,7.25,3.35
3,2016,82,16,7.25,3.35
4,2016,82,16,7.25,3.35
5,2016,82,16,7.25,3.35
6,2016,82,16,7.25,3.35
7,2016,82,16,7.25,3.35
8,2016,82,16,7.25,3.35
9,2016,82,16,7.25,3.35
10,2016,82,16,7.25,3.35
11,2016,82,16,7.25,3.35
12,2016,82,16,7.25,3.35
1,2017,82,16,7.25,3.35
2,2017,82,16,7.25,3.35
3,2017,82,16,7.25,3.35
4,2017,82,16,7.25,3.35
5,2017,82,16,7.25,3.35
6,2017,82,16,7.25,3.35
7,2017,82,16,7.25,3.35
8,2017,82,16,7.25,3.35
9,2017,82,16,7.25,3.35
10,2017,82,16,7.25,3.35
11,2017,82,16,7.25,3.35
12,2017,82,16,7.25,3.35
1,2018,82,16,7.25,3.35
2,2018,82,16,7.25,3.35
3,2018,82,16,7.25,3.35
4,2018,82,16,7.25,3.35
5,2018,82,16,7.25,3.35
6,2018,82,16,7.25,3.35
7,2018,82,16,7.25,3.35
8,2018,82,16,7.25,3.35
9,2018,82,16,7.25,3.35
10,2018,82,16,7.25,3.35
11,2018,82,16,7.25,3.35
12,2018,82,16,7.25,3.35
1,2019,82,16,7.25,3.35
2,2019,82,16,7.25,3.35
3,2019,82,16,7.25,3.35
4,2019,82,16,7.25,3.35
5,2019,82,16,7.25,3.35
6,2019,82,16,7.25,3.35
7,2019,82,16,7.25,3.35
8,2019,82,16,7.25,3.35
9,2019,82,16,7.25,3.35
10,2019,82,16,7.25,3.35
11,2019,82,16,7.25,3.35
12,2019,82,16,7.25,3.35
1,2020,82,16,7.25,3.35
2,2020,82,16,7.25,3.35
3,2020,82,16,7.25,3.35
4,2020,82,16,7.25,3.35
5,2020,82,16,7.25,3.35
6,2020,82,16,7.25,3.35
7,2020,82,16,7.25,3.35
8,2020,82,16,7.25,3.35
9,2020,82,16,7.25,3.35
10,2020,82,16,7.25,3.35
11,2020,82,16,7.25,3.35
12,2020,82,16,7.25,3.35
1,2021,82,16,7.25,3.35
2,2021,82,16,7.25,3.35
3,2021,82,16,7.25,3.35
4,2021,82,16,7.25,3.35
5,2021,82,16,7.25,3.35
6,2021,82,16,7.25,3.35
7,2021,82,16,7.25,3.35
8,2021,82,16,7.25,3.35
9,2021,82,16,7.25,3.35
10,2021,82,16,7.25,3.35
11,2021,82,16,7.25,3.35
12,2021,82,16,7.25,3.35
1,2022,82,16,7.25,3.35
2,2022,82,16,7.25,3.35
3,2022,82,16,7.25,3.35
4,2022,82,16,7.25,3.35
5,2022,82,16,7.25,3.35
6,2022,82,16,7.25,3.35
7,2022,82,16,7.25,3.35
8,2022,82,16,7.25,3.35
9,2022,82,16,7.25,3.35
10,2022,82,16,7.25,3.35
11,2022,82,16,7.25,3.35
12,2022,82,16,7.25,3.35
1,2023,82,16,7.25,3.35
2,2023,82,16,7.25,3.35
3,2023,82,16,7.25,3.35
4,2023,82,16,7.25,3.35
5,2023,82,16,7.25,3.35
6,2023,82,16,7.25,3.35
7,2023,82,16,7.25,3.35
8,2023,82,16,7.25,3.35
9,2023,82,16,7.25,3.35
10,2023,82,16,7.25,3.35
11,2023,82,16,7.25,3.35
12,2023,82,16,7.25,3.35
1,2024,82,16,7.25,3.35
2,2024,82,16,7.25,3.35
3,2024,82,16,7.25,3.35
4,2024,82,16,7.25,3.35
5,2024,82,16,7.25,3.35
6,2024,82,16,7.25,3.35
7,2024,82,16,7.25,3.35
8,2024,82,16,7.25,3.35
9,2024,82,16,7.25,3.35
10,2024,82,16,7.25,3.35
11,2024,82,16,7.25,3.35
12,2024,82,16,7.25,3.35
1,2025,82,16,7.25,3.35
2,2025,82,16,7.25,3.35
3,2025,82,16,7.25,3.35
4,2025,82,16,7.25,3.35
5,2025,82,16,7.25,3.35
6,2025,82,16,7.25,3.35
7,2025,82,16,7.25,3.35
8,2025,82,16,7.25,3.35
9,2025,82,16,7.25,3.35
10,2025,82,16,7.25,3.35
11,2025,82,16,7.25,3.35
12,2025,82,16,7.25,3.35
1,2026,82,16,7.25,3.35
2,2026,82,16,7.25,3.35
3,2026,82,16,7.25,3.35
4,2026,82,16,7.25,3.35
5,2026,82,16,7.25,3.35
6,2026,82,16,7.25,3.35
7,2026,82,16,7.25,3.35
8,2026,82,16,7.25,3.35
9,2026,82,16,7.25,3.35
10,2026,82,16,7.25,3.35
11,2026,82,16,7.25,3.35
12,2026,82,16,7.25,3.35
1,2027,82,16,7.25,3.35
2,2027,82,16,7.25,3.35
3,2027,82,16,7.25,3.35
4,2027,82,16,7.25,3.35
5,2027,82,16,7.25,3.35
6,2027,82,16,7.25,3.35
7,2027,82,16,7.25,3.35
8,2027,82,16,7.25,3.35
9,2027,82,16,7.25,3.35
10,2027,82,16,7.25,3.35
11,2027,82,16,7.25,3.35
12,2027,82,16,7.25,3.35
1,2028,82,16,7.25,3.35
2,2028,82,16,7.25,3.35
3,2028,82,16,7.25,3.35
4,2028,82,16,7.25,3.35
5,2028,82,16,7.25,3.35
6,2028,82,16,7.25,3.35
7,2028,82,16,7.25,3.35
8,2028,82,16,7.25,3.35
9,2028,82,16,7.25,3.35
10,2028,82,16,7.25,3.35
11,2028,82,16,7.25,3.35
12,2028,82,16,7.25,3.35
1,2029,82,16,7.25,3.35
2,2029,82,16,7.25,3.35
3,2029,82,16,7.25,3.35
4,2029,82,16,7.25,3.35
5,2029,82,16,7.25,3.35
6,2029,82,16,7.25,3.35
7,2029,82,16,7.25,3.35
8,2029,82,16,7.25,3.35
9,2029,82,16,7.25,3.35
10,2029,82,16,7.25,3.35
11,2029,82,16,7.25,3.35
12,2029,82,16,7.25,3.35
1,2009,83,56,6.55,2.13
2,2009,83,56,6.55,2.13
3,2009,83,56,6.55,2.13
4,2009,83,56,6.55,2.13
5,2009,83,56,6.55,2.13
6,2009,83,56,6.55,2.13
7,2009,83,56,7.25,2.13
8,2009,83,56,7.25,2.13
9,2009,83,56,7.25,2.13
10,2009,83,56,7.25,2.13
11,2009,83,56,7.25,2.13
12,2009,83,56,7.25,2.13
1,2010,83,56,7.25,2.13
2,2010,83,56,7.25,2.13
3,2010,83,56,7.25,2.13
4,2010,83,56,7.25,2.13
5,2010,83,56,7.25,2.13
6,2010,83,56,7.25,2.13
7,2010,83,56,7.25,2.13
8,2010,83,56,7.25,2.13
9,2010,83,56,7.25,2.13
10,2010,83,56,7.25,2.13
11,2010,83,56,7.25,2.13
12,2010,83,56,7.25,2.13
1,2011,83,56,7.25,2.13
2,2011,83,56,7.25,2.13
3,2011,83,56,7.25,2.13
4,2011,83,56,7.25,2.13
5,2011,83,56,7.25,2.13
6,2011,83,56,7.25,2.13
7,2011,83,56,7.25,2.13
8,2011,83,56,7.25,2.13
9,2011,83,56,7.25,2.13
10,2011,83,56,7.25,2.13
11,2011,83,56,7.25,2.13
12,2011,83,56,7.25,2.13
1,2012,83,56,7.25,2.13
2,2012,83,56,7.25,2.13
3,2012,83,56,7.25,2.13
4,2012,83,56,7.25,2.13
5,2012,83,56,7.25,2.13
6,2012,83,56,7.25,2.13
7,2012,83,56,7.25,2.13
8,2012,83,56,7.25,2.13
9,2012,83,56,7.25,2.13
10,2012,83,56,7.25,2.13
11,2012,83,56,7.25,2.13
12,2012,83,56,7.25,2.13
1,2013,83,56,7.25,2.13
2,2013,83,56,7.25,2.13
3,2013,83,56,7.25,2.13
4,2013,83,56,7.25,2.13
5,2013,83,56,7.25,2.13
6,2013,83,56,7.25,2.13
7,2013,83,56,7.25,2.13
8,2013,83,56,7.25,2.13
9,2013,83,56,7.25,2.13
10,2013,83,56,7.25,2.13
11,2013,83,56,7.25,2.13
12,2013,83,56,7.25,2.13
1,2014,83,56,7.25,2.13
2,2014,83,56,7.25,2.13
3,2014,83,56,7.25,2.13
4,2014,83,56,7.25,2.13
5,2014,83,56,7.25,2.13
6,2014,83,56,7.25,2.13
7,2014,83,56,7.25,2.13
8,2014,83,56,7.25,2.13
9,2014,83,56,7.25,2.13
10,2014,83,56,7.25,2.13
11,2014,83,56,7.25,2.13
12,2014,83,56,7.25,2.13
1,2015,83,56,7.25,2.13
2,2015,83,56,7.25,2.13
3,2015,83,56,7.25,2.13
4,2015,83,56,7.25,2.13
5,2015,83,56,7.25,2.13
6,2015,83,56,7.25,2.13
7,2015,83,56,7.25,2.13
8,2015,83,56,7.25,2.13
9,2015,83,56,7.25,2.13
10,2015,83,56,7.25,2.13
11,2015,83,56,7.25,2.13
12,2015,83,56,7.25,2.13
1,2016,83,56,7.25,2.13
2,2016,83,56,7.25,2.13
3,2016,83,56,7.25,2.13
4,2016,83,56,7.25,2.13
5,2016,83,56,7.25,2.13
6,2016,83,56,7.25,2.13
7,2016,83,56,7.25,2.13
8,2016,83,56,7.25,2.13
9,2016,83,56,7.25,2.13
10,2016,83,56,7.25,2.13
11,2016,83,56,7.25,2.13
12,2016,83,56,7.25,2.13
1,2017,83,56,7.25,2.13
2,2017,83,56,7.25,2.13
3,2017,83,56,7.25,2.13
4,2017,83,56,7.25,2.13
5,2017,83,56,7.25,2.13
6,2017,83,56,7.25,2.13
7,2017,83,56,7.25,2.13
8,2017,83,56,7.25,2.13
9,2017,83,56,7.25,2.13
10,2017,83,56,7.25,2.13
11,2017,83,56,7.25,2.13
12,2017,83,56,7.25,2.13
1,2018,83,56,7.25,2.13
2,2018,83,56,7.25,2.13
3,2018,83,56,7.25,2.13
4,2018,83,56,7.25,2.13
5,2018,83,56,7.25,2.13
6,2018,83,56,7.25,2.13
7,2018,83,56,7.25,2.13
8,2018,83,56,7.25,2.13
9,2018,83,56,7.25,2.13
10,2018,83,56,7.25,2.13
11,2018,83,56,7.25,2.13
12,2018,83,56,7.25,2.13
1,2019,83,56,7.25,2.13
2,2019,83,56,7.25,2.13
3,2019,83,56,7.25,2.13
4,2019,83,56,7.25,2.13
5,2019,83,56,7.25,2.13
6,2019,83,56,7.25,2.13
7,2019,83,56,7.25,2.13
8,2019,83,56,7.25,2.13
9,2019,83,56,7.25,2.13
10,2019,83,56,7.25,2.13
11,2019,83,56,7.25,2.13
12,2019,83,56,7.25,2.13
1,2020,83,56,7.25,2.13
2,2020,83,56,7.25,2.13
3,2020,83,56,7.25,2.13
4,2020,83,56,7.25,2.13
5,2020,83,56,7.25,2.13
6,2020,83,56,7.25,2.13
7,2020,83,56,7.25,2.13
8,2020,83,56,7.25,2.13
9,2020,83,56,7.25,2.13
10,2020,83,56,7.25,2.13
11,2020,83,56,7.25,2.13
12,2020,83,56,7.25,2.13
1,2021,83,56,7.25,2.13
2,2021,83,56,7.25,2.13
3,2021,83,56,7.25,2.13
4,2021,83,56,7.25,2.13
5,2021,83,56,7.25,2.13
6,2021,83,56,7.25,2.13
7,2021,83,56,7.25,2.13
8,2021,83,56,7.25,2.13
9,2021,83,56,7.25,2.13
10,2021,83,56,7.25,2.13
11,2021,83,56,7.25,2.13
12,2021,83,56,7.25,2.13
1,2022,83,56,7.25,2.13
2,2022,83,56,7.25,2.13
3,2022,83,56,7.25,2.13
4,2022,83,56,7.25,2.13
5,2022,83,56,7.25,2.13
6,2022,83,56,7.25,2.13
7,2022,83,56,7.25,2.13
8,2022,83,56,7.25,2.13
9,2022,83,56,7.25,2.13
10,2022,83,56,7.25,2.13
11,2022,83,56,7.25,2.13
12,2022,83,56,7.25,2.13
1,2023,83,56,7.25,2.13
2,2023,83,56,7.25,2.13
3,2023,83,56,7.25,2.13
4,2023,83,56,7.25,2.13
5,2023,83,56,7.25,2.13
6,2023,83,56,7.25,2.13
7,2023,83,56,7.25,2.13
8,2023,83,56,7.25,2.13
9,2023,83,56,7.25,2.13
10,2023,83,56,7.25,2.13
11,2023,83,56,7.25,2.13
12,2023,83,56,7.25,2.13
1,2024,83,56,7.25,2.13
2,2024,83,56,7.25,2.13
3,2024,83,56,7.25,2.13
4,2024,83,56,7.25,2.13
5,2024,83,56,7.25,2.13
6,2024,83,56,7.25,2.13
7,2024,83,56,7.25,2.13
8,2024,83,56,7.25,2.13
9,2024,83,56,7.25,2.13
10,2024,83,56,7.25,2.13
11,2024,83,56,7.25,2.13
12,2024,83,56,7.25,2.13
1,2025,83,56,7.25,2.13
2,2025,83,56,7.25,2.13
3,2025,83,56,7.25,2.13
4,2025,83,56,7.25,2.13
5,2025,83,56,7.25,2.13
6,2025,83,56,7.25,2.13
7,2025,83,56,7.25,2.13
8,2025,83,56,7.25,2.13
9,2025,83,56,7.25,2.13
10,2025,83,56,7.25,2.13
11,2025,83,56,7.25,2.13
12,2025,83,56,7.25,2.13
1,2026,83,56,7.25,2.13
2,2026,83,56,7.25,2.13
3,2026,83,56,7.25,2.13
4,2026,83,56,7.25,2.13
5,2026,83,56,7.25,2.13
6,2026,83,56,7.25,2.13
7,2026,83,56,7.25,2.13
8,2026,83,56,7.25,2.13
9,2026,83,56,7.25,2.13
10,2026,83,56,7.25,2.13
11,2026,83,56,7.25,2.13
12,2026,83,56,7.25,2.13
1,2027,83,56,7.25,2.13
2,2027,83,56,7.25,2.13
3,2027,83,56,7.25,2.13
4,2027,83,56,7.25,2.13
5,2027,83,56,7.25,2.13
6,2027,83,56,7.25,2.13
7,2027,83,56,7.25,2.13
8,2027,83,56,7.25,2.13
9,2027,83,56,7.25,2.13
10,2027,83,56,7.25,2.13
11,2027,83,56,7.25,2.13
12,2027,83,56,7.25,2.13
1,2028,83,56,7.25,2.13
2,2028,83,56,7.25,2.13
3,2028,83,56,7.25,2.13
4,2028,83,56,7.25,2.13
5,2028,83,56,7.25,2.13
6,2028,83,56,7.25,2.13
7,2028,83,56,7.25,2.13
8,2028,83,56,7.25,2.13
9,2028,83,56,7.25,2.13
10,2028,83,56,7.25,2.13
11,2028,83,56,7.25,2.13
12,2028,83,56,7.25,2.13
1,2029,83,56,7.25,2.13
2,2029,83,56,7.25,2.13
3,2029,83,56,7.25,2.13
4,2029,83,56,7.25,2.13
5,2029,83,56,7.25,2.13
6,2029,83,56,7.25,2.13
7,2029,83,56,7.25,2.13
8,2029,83,56,7.25,2.13
9,2029,83,56,7.25,2.13
10,2029,83,56,7.25,2.13
11,2029,83,56,7.25,2.13
12,2029,83,56,7.25,2.13
1,2009,84,8,7.28,4.22
2,2009,84,8,7.28,4.22
3,2009,84,8,7.28,4.22
4,2009,84,8,7.28,4.22
5,2009,84,8,7.28,4.22
6,2009,84,8,7.28,4.22
7,2009,84,8,7.28,4.22
8,2009,84,8,7.28,4.22
9,2009,84,8,7.28,4.22
10,2009,84,8,7.28,4.22
11,2009,84,8,7.28,4.22
12,2009,84,8,7.28,4.22
1,2010,84,8,7.24,4.26
2,2010,84,8,7.24,4.26
3,2010,84,8,7.24,4.26
4,2010,84,8,7.24,4.26
5,2010,84,8,7.24,4.26
6,2010,84,8,7.24,4.26
7,2010,84,8,7.24,4.26
8,2010,84,8,7.24,4.26
9,2010,84,8,7.24,4.26
10,2010,84,8,7.24,4.26
11,2010,84,8,7.24,4.26
12,2010,84,8,7.24,4.26
1,2011,84,8,7.36,4.34
2,2011,84,8,7.36,4.34
3,2011,84,8,7.36,4.34
4,2011,84,8,7.36,4.34
5,2011,84,8,7.36,4.34
6,2011,84,8,7.36,4.34
7,2011,84,8,7.36,4.34
8,2011,84,8,7.36,4.34
9,2011,84,8,7.36,4.34
10,2011,84,8,7.36,4.34
11,2011,84,8,7.36,4.34
12,2011,84,8,7.36,4.34
1,2012,84,8,7.64,4.62
2,2012,84,8,7.64,4.62
3,2012,84,8,7.64,4.62
4,2012,84,8,7.64,4.62
5,2012,84,8,7.64,4.62
6,2012,84,8,7.64,4.62
7,2012,84,8,7.64,4.62
8,2012,84,8,7.64,4.62
9,2012,84,8,7.64,4.62
10,2012,84,8,7.64,4.62
11,2012,84,8,7.64,4.62
12,2012,84,8,7.64,4.62
1,2013,84,8,7.78,4.76
2,2013,84,8,7.78,4.76
3,2013,84,8,7.78,4.76
4,2013,84,8,7.78,4.76
5,2013,84,8,7.78,4.76
6,2013,84,8,7.78,4.76
7,2013,84,8,7.78,4.76
8,2013,84,8,7.78,4.76
9,2013,84,8,7.78,4.76
10,2013,84,8,7.78,4.76
11,2013,84,8,7.78,4.76
12,2013,84,8,7.78,4.76
1,2014,84,8,8,4.98
2,2014,84,8,8,4.98
3,2014,84,8,8,4.98
4,2014,84,8,8,4.98
5,2014,84,8,8,4.98
6,2014,84,8,8,4.98
7,2014,84,8,8,4.98
8,2014,84,8,8,4.98
9,2014,84,8,8,4.98
10,2014,84,8,8,4.98
11,2014,84,8,8,4.98
12,2014,84,8,8,4.98
1,2015,84,8,8.23,5.21
2,2015,84,8,8.23,5.21
3,2015,84,8,8.23,5.21
4,2015,84,8,8.23,5.21
5,2015,84,8,8.23,5.21
6,2015,84,8,8.23,5.21
7,2015,84,8,8.23,5.21
8,2015,84,8,8.23,5.21
9,2015,84,8,8.23,5.21
10,2015,84,8,8.23,5.21
11,2015,84,8,8.23,5.21
12,2015,84,8,8.23,5.21
1,2016,84,8,8.31,5.29
2,2016,84,8,8.31,5.29
3,2016,84,8,8.31,5.29
4,2016,84,8,8.31,5.29
5,2016,84,8,8.31,5.29
6,2016,84,8,8.31,5.29
7,2016,84,8,8.31,5.29
8,2016,84,8,8.31,5.29
9,2016,84,8,8.31,5.29
10,2016,84,8,8.31,5.29
11,2016,84,8,8.31,5.29
12,2016,84,8,8.31,5.29
1,2017,84,8,9.3,6.28
2,2017,84,8,9.3,6.28
3,2017,84,8,9.3,6.28
4,2017,84,8,9.3,6.28
5,2017,84,8,9.3,6.28
6,2017,84,8,9.3,6.28
7,2017,84,8,9.3,6.28
8,2017,84,8,9.3,6.28
9,2017,84,8,9.3,6.28
10,2017,84,8,9.3,6.28
11,2017,84,8,9.3,6.28
12,2017,84,8,9.3,6.28
1,2018,84,8,10.2,7.18
2,2018,84,8,10.2,7.18
3,2018,84,8,10.2,7.18
4,2018,84,8,10.2,7.18
5,2018,84,8,10.2,7.18
6,2018,84,8,10.2,7.18
7,2018,84,8,10.2,7.18
8,2018,84,8,10.2,7.18
9,2018,84,8,10.2,7.18
10,2018,84,8,10.2,7.18
11,2018,84,8,10.2,7.18
12,2018,84,8,10.2,7.18
1,2019,84,8,11.1,8.08
2,2019,84,8,11.1,8.08
3,2019,84,8,11.1,8.08
4,2019,84,8,11.1,8.08
5,2019,84,8,11.1,8.08
6,2019,84,8,11.1,8.08
7,2019,84,8,11.1,8.08
8,2019,84,8,11.1,8.08
9,2019,84,8,11.1,8.08
10,2019,84,8,11.1,8.08
11,2019,84,8,11.1,8.08
12,2019,84,8,11.1,8.08
1,2020,84,8,12,8.98
2,2020,84,8,12,8.98
3,2020,84,8,12,8.98
4,2020,84,8,12,8.98
5,2020,84,8,12,8.98
6,2020,84,8,12,8.98
7,2020,84,8,12,8.98
8,2020,84,8,12,8.98
9,2020,84,8,12,8.98
10,2020,84,8,12,8.98
11,2020,84,8,12,8.98
12,2020,84,8,12,8.98
1,2021,84,8,12.12314913,9.103149126
2,2021,84,8,12.12314913,9.103149126
3,2021,84,8,12.12314913,9.103149126
4,2021,84,8,12.12314913,9.103149126
5,2021,84,8,12.12314913,9.103149126
6,2021,84,8,12.12314913,9.103149126
7,2021,84,8,12.12314913,9.103149126
8,2021,84,8,12.12314913,9.103149126
9,2021,84,8,12.12314913,9.103149126
10,2021,84,8,12.12314913,9.103149126
11,2021,84,8,12.12314913,9.103149126
12,2021,84,8,12.12314913,9.103149126
1,2022,84,8,12.29684383,9.276843834
2,2022,84,8,12.29684383,9.276843834
3,2022,84,8,12.29684383,9.276843834
4,2022,84,8,12.29684383,9.276843834
5,2022,84,8,12.29684383,9.276843834
6,2022,84,8,12.29684383,9.276843834
7,2022,84,8,12.29684383,9.276843834
8,2022,84,8,12.29684383,9.276843834
9,2022,84,8,12.29684383,9.276843834
10,2022,84,8,12.29684383,9.276843834
11,2022,84,8,12.29684383,9.276843834
12,2022,84,8,12.29684383,9.276843834
1,2023,84,8,12.5269506,9.506950604
2,2023,84,8,12.5269506,9.506950604
3,2023,84,8,12.5269506,9.506950604
4,2023,84,8,12.5269506,9.506950604
5,2023,84,8,12.5269506,9.506950604
6,2023,84,8,12.5269506,9.506950604
7,2023,84,8,12.5269506,9.506950604
8,2023,84,8,12.5269506,9.506950604
9,2023,84,8,12.5269506,9.506950604
10,2023,84,8,12.5269506,9.506950604
11,2023,84,8,12.5269506,9.506950604
12,2023,84,8,12.5269506,9.506950604
1,2024,84,8,12.79652704,9.776527044
2,2024,84,8,12.79652704,9.776527044
3,2024,84,8,12.79652704,9.776527044
4,2024,84,8,12.79652704,9.776527044
5,2024,84,8,12.79652704,9.776527044
6,2024,84,8,12.79652704,9.776527044
7,2024,84,8,12.79652704,9.776527044
8,2024,84,8,12.79652704,9.776527044
9,2024,84,8,12.79652704,9.776527044
10,2024,84,8,12.79652704,9.776527044
11,2024,84,8,12.79652704,9.776527044
12,2024,84,8,12.79652704,9.776527044
1,2025,84,8,13.08393758,10.06393758
2,2025,84,8,13.08393758,10.06393758
3,2025,84,8,13.08393758,10.06393758
4,2025,84,8,13.08393758,10.06393758
5,2025,84,8,13.08393758,10.06393758
6,2025,84,8,13.08393758,10.06393758
7,2025,84,8,13.08393758,10.06393758
8,2025,84,8,13.08393758,10.06393758
9,2025,84,8,13.08393758,10.06393758
10,2025,84,8,13.08393758,10.06393758
11,2025,84,8,13.08393758,10.06393758
12,2025,84,8,13.08393758,10.06393758
1,2026,84,8,13.37946732,10.35946732
2,2026,84,8,13.37946732,10.35946732
3,2026,84,8,13.37946732,10.35946732
4,2026,84,8,13.37946732,10.35946732
5,2026,84,8,13.37946732,10.35946732
6,2026,84,8,13.37946732,10.35946732
7,2026,84,8,13.37946732,10.35946732
8,2026,84,8,13.37946732,10.35946732
9,2026,84,8,13.37946732,10.35946732
10,2026,84,8,13.37946732,10.35946732
11,2026,84,8,13.37946732,10.35946732
12,2026,84,8,13.37946732,10.35946732
1,2027,84,8,13.67762525,10.65762525
2,2027,84,8,13.67762525,10.65762525
3,2027,84,8,13.67762525,10.65762525
4,2027,84,8,13.67762525,10.65762525
5,2027,84,8,13.67762525,10.65762525
6,2027,84,8,13.67762525,10.65762525
7,2027,84,8,13.67762525,10.65762525
8,2027,84,8,13.67762525,10.65762525
9,2027,84,8,13.67762525,10.65762525
10,2027,84,8,13.67762525,10.65762525
11,2027,84,8,13.67762525,10.65762525
12,2027,84,8,13.67762525,10.65762525
1,2028,84,8,13.98075795,10.96075795
2,2028,84,8,13.98075795,10.96075795
3,2028,84,8,13.98075795,10.96075795
4,2028,84,8,13.98075795,10.96075795
5,2028,84,8,13.98075795,10.96075795
6,2028,84,8,13.98075795,10.96075795
7,2028,84,8,13.98075795,10.96075795
8,2028,84,8,13.98075795,10.96075795
9,2028,84,8,13.98075795,10.96075795
10,2028,84,8,13.98075795,10.96075795
11,2028,84,8,13.98075795,10.96075795
12,2028,84,8,13.98075795,10.96075795
1,2029,84,8,14.29003872,11.27003872
2,2029,84,8,14.29003872,11.27003872
3,2029,84,8,14.29003872,11.27003872
4,2029,84,8,14.29003872,11.27003872
5,2029,84,8,14.29003872,11.27003872
6,2029,84,8,14.29003872,11.27003872
7,2029,84,8,14.29003872,11.27003872
8,2029,84,8,14.29003872,11.27003872
9,2029,84,8,14.29003872,11.27003872
10,2029,84,8,14.29003872,11.27003872
11,2029,84,8,14.29003872,11.27003872
12,2029,84,8,14.29003872,11.27003872
1,2009,85,35,7.5,2.13
2,2009,85,35,7.5,2.13
3,2009,85,35,7.5,2.13
4,2009,85,35,7.5,2.13
5,2009,85,35,7.5,2.13
6,2009,85,35,7.5,2.13
7,2009,85,35,7.5,2.13
8,2009,85,35,7.5,2.13
9,2009,85,35,7.5,2.13
10,2009,85,35,7.5,2.13
11,2009,85,35,7.5,2.13
12,2009,85,35,7.5,2.13
1,2010,85,35,7.5,2.13
2,2010,85,35,7.5,2.13
3,2010,85,35,7.5,2.13
4,2010,85,35,7.5,2.13
5,2010,85,35,7.5,2.13
6,2010,85,35,7.5,2.13
7,2010,85,35,7.5,2.13
8,2010,85,35,7.5,2.13
9,2010,85,35,7.5,2.13
10,2010,85,35,7.5,2.13
11,2010,85,35,7.5,2.13
12,2010,85,35,7.5,2.13
1,2011,85,35,7.5,2.13
2,2011,85,35,7.5,2.13
3,2011,85,35,7.5,2.13
4,2011,85,35,7.5,2.13
5,2011,85,35,7.5,2.13
6,2011,85,35,7.5,2.13
7,2011,85,35,7.5,2.13
8,2011,85,35,7.5,2.13
9,2011,85,35,7.5,2.13
10,2011,85,35,7.5,2.13
11,2011,85,35,7.5,2.13
12,2011,85,35,7.5,2.13
1,2012,85,35,7.5,2.13
2,2012,85,35,7.5,2.13
3,2012,85,35,7.5,2.13
4,2012,85,35,7.5,2.13
5,2012,85,35,7.5,2.13
6,2012,85,35,7.5,2.13
7,2012,85,35,7.5,2.13
8,2012,85,35,7.5,2.13
9,2012,85,35,7.5,2.13
10,2012,85,35,7.5,2.13
11,2012,85,35,7.5,2.13
12,2012,85,35,7.5,2.13
1,2013,85,35,7.5,2.13
2,2013,85,35,7.5,2.13
3,2013,85,35,7.5,2.13
4,2013,85,35,7.5,2.13
5,2013,85,35,7.5,2.13
6,2013,85,35,7.5,2.13
7,2013,85,35,7.5,2.13
8,2013,85,35,7.5,2.13
9,2013,85,35,7.5,2.13
10,2013,85,35,7.5,2.13
11,2013,85,35,7.5,2.13
12,2013,85,35,7.5,2.13
1,2014,85,35,7.5,2.13
2,2014,85,35,7.5,2.13
3,2014,85,35,7.5,2.13
4,2014,85,35,7.5,2.13
5,2014,85,35,7.5,2.13
6,2014,85,35,7.5,2.13
7,2014,85,35,7.5,2.13
8,2014,85,35,7.5,2.13
9,2014,85,35,7.5,2.13
10,2014,85,35,7.5,2.13
11,2014,85,35,7.5,2.13
12,2014,85,35,7.5,2.13
1,2015,85,35,7.5,2.13
2,2015,85,35,7.5,2.13
3,2015,85,35,7.5,2.13
4,2015,85,35,7.5,2.13
5,2015,85,35,7.5,2.13
6,2015,85,35,7.5,2.13
7,2015,85,35,7.5,2.13
8,2015,85,35,7.5,2.13
9,2015,85,35,7.5,2.13
10,2015,85,35,7.5,2.13
11,2015,85,35,7.5,2.13
12,2015,85,35,7.5,2.13
1,2016,85,35,7.5,2.13
2,2016,85,35,7.5,2.13
3,2016,85,35,7.5,2.13
4,2016,85,35,7.5,2.13
5,2016,85,35,7.5,2.13
6,2016,85,35,7.5,2.13
7,2016,85,35,7.5,2.13
8,2016,85,35,7.5,2.13
9,2016,85,35,7.5,2.13
10,2016,85,35,7.5,2.13
11,2016,85,35,7.5,2.13
12,2016,85,35,7.5,2.13
1,2017,85,35,7.5,2.13
2,2017,85,35,7.5,2.13
3,2017,85,35,7.5,2.13
4,2017,85,35,7.5,2.13
5,2017,85,35,7.5,2.13
